State,Name,ID,Org Type,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips,,,
,,,,Total,,20,20,,477.6 ,,865.0 ,,816.5 ,,67.4 ,,64.1 ,,484.7 ,,"1,352.9 ",
KS,"Johnson County Kansas, aka: Johnson County Transit (The Jo)",,,,,,,,,,,,,,,,,,,,,
,,7035,B,DR,PT,30,40,,0.0 ,,956.3 ,,708.4 ,,49.2 ,,38.0 ,,107.9 ,,"1,103.4 ",
,,7035,B,MB,PT,33,37,,663.4 ,,"1,050.3 ",,663.4 ,,51.2 ,,38.4 ,,260.5 ,,"3,085.7 ",
,,,,Total,,63,77,,663.4 ,,"2,006.5 ",,"1,371.8 ",,100.4 ,,76.4 ,,368.3 ,,"4,189.1 ",
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),,,,,,,,,,,,,,,,,,,,,
,,7014,B,DR,DO,10,15,,0.0 ,,332.2 ,,302.0 ,,22.1 ,,21.0 ,,73.2 ,,502.7 ,
,,7014,B,DR,PT,14,30,,0.0 ,,160.0 ,,160.0 ,,12.2 ,,12.2 ,,36.8 ,,190.4 ,
,,7014,B,MB,DO,23,29,,830.5 ,,878.3 ,,828.4 ,,55.3 ,,53.4 ,,"1,232.5 ",,"4,190.4 ",
,,,,Total,,47,74,,830.5 ,,"1,370.6 ",,"1,290.4 ",,89.6 ,,86.6 ,,"1,342.5 ",,"4,883.5 ",
KS,Wichita Transit (WT),,,,,,,,,,,,,,,,,,,,,
,,7015,B,DR,DO,16,20,,0.0 ,,743.1 ,Q,704.6 ,Q,40.1 ,Q,34.2 ,Q,78.5 ,Q,629.1 ,Q
,,7015,B,DR,PT,16,16,,0.0 ,,"1,407.0 ",Q,"1,195.5 ",Q,78.4 ,Q,66.7 ,Q,276.7 ,Q,"1,102.2 ",Q
,,7015,B,MB,DO,42,51,,"1,503.1 ",,"1,739.4 ",Q,"1,503.1 ",Q,116.9 ,Q,96.5 ,Q,"1,965.6 ",Q,"9,488.0 ",Q
,,,,Total,,74,87,,"1,503.1 ",,"3,889.4 ",,"3,403.1 ",,235.3 ,,197.4 ,,"2,320.8 ",,"11,219.3 ",
KY, Transit Authority of River City (TARC),,,,,,,,,,,,,,,,,,,,,
,,4018,B,DR,DO,9,9,,0.0 ,,138.8 ,Q,119.4 ,Q,11.1 ,Q,9.6 ,Q,37.7 ,,438.9 ,
,,4018,B,DR,PT,72,80,,0.0 ,,"3,510.6 ",,"2,932.9 ",,237.2 ,,202.4 ,,314.1 ,,"2,978.8 ",
,,4018,B,MB,DO,191,206,,"7,355.3 ",,"8,085.1 ",,"7,355.0 ",,609.9 ,,578.9 ,,"15,103.7 ",,"53,600.5 ",
,,4018,B,MB,PT,8,8,,183.9 ,,239.1 ,,183.9 ,,16.5 ,,14.9 ,,67.7 ,,248.4 ,
,,,,Total,,280,303,,"7,539.2 ",,"11,973.6 ",,"10,591.1 ",,874.8 ,,805.7 ,,"15,523.2 ",,"57,266.5 ",
KY,Lexington Transit Authority (LexTran),,,,,,,,,,,,,,,,,,,,,
,,4017,B,DR,PT,12,14,,0.0 ,,699.0 ,,639.2 ,,54.9 ,,50.3 ,,98.3 ,,584.9 ,
,,4017,B,MB,DO,38,46,,"1,540.2 ",,"1,587.5 ",,"1,508.6 ",,135.0 ,,131.5 ,,"3,846.4 ",,"12,847.1 ",
,,,,Total,,50,60,,"1,540.2 ",,"2,286.5 ",,"2,147.8 ",,189.8 ,,181.8 ,,"3,944.7 ",,"13,432.0 ",
KY,Transit Authority of Northern Kentucky (TANK),,,,,,,,,,,,,,,,,,,,,
,,4019,A,DR,DO,18,22,,0.0 ,,824.3 ,,712.2 ,,46.2 ,,41.0 ,,89.1 ,,910.2 ,
,,4019,A,MB,DO,78,91,,"2,585.2 ",,"3,360.0 ",,"2,705.4 ",,223.9 ,,197.9 ,,"3,620.4 ",,"18,725.1 ",
,,,,Total,,96,113,,"2,585.2 ",,"4,184.3 ",,"3,417.6 ",,270.0 ,,239.0 ,,"3,709.5 ",,"19,635.3 ",
LA,Capital Area Transit System (CATS),,,,,,,,,,,,,,,,,,,,,
,,6022,B,DR,PT,7,9,,0.0 ,,399.5 ,,361.8 ,,27.6 ,,26.0 ,,55.4 ,,519.6 ,
,,6022,B,MB,DO,71,82,,"3,172.1 ",,"3,179.8 ",,"3,172.4 ",,165.6 ,,159.0 ,,"4,805.0 ",,"15,748.8 ",
,,,,Total,,78,91,,"3,172.1 ",,"3,579.3 ",,"3,534.2 ",,193.2 ,,185.0 ,,"4,860.4 ",,"16,268.4 ",
LA,City of Alexandria (Atrans),,,,,,,,,,,,,,,,,,,,,
,,6025,A,DR,DO,3,4,,0.0 ,,112.5 ,,107.9 ,,7.5 ,,6.9 ,,16.4 ,,70.8 ,
,,6025,A,MB,DO,8,11,,413.7 ,,419.3 ,Q,413.7 ,Q,29.9 ,Q,29.6 ,Q,633.1 ,,"2,596.9 ",
,,,,Total,,11,15,,413.7 ,,531.8 ,,521.6 ,,37.4 ,,36.4 ,,649.5 ,,"2,667.7 ",
LA,City of Monroe Transit System (MTS),,,,,,,,,,,,,,,,,,,,,
,,6026,A,DR,DO,2,4,,0.0 ,,63.1 ,,26.1 ,,7.3 ,,4.6 ,,6.5 ,,0.0 ,N
,,6026,A,MB,DO,14,20,,678.9 ,,684.2 ,,681.9 ,,46.3 ,,45.7 ,,889.7 ,,0.0 ,
,,,,Total,,16,24,,678.9 ,,747.3 ,,708.1 ,,53.6 ,,50.2 ,,896.2 ,,0.0 ,Q
LA,Crescent City Connection Division - Louisiana Department of Transportation (CCCD),,,,,,,,,,,,,,,,,,,,,
,,6020,C,FB,DO,5,6,,49.5 ,,45.5 ,,45.5 ,,23.1 ,,23.1 ,,"3,167.0 ",,"1,583.7 ",
LA,Jefferson Parish Department of Transit Administration (Jet),,,,,,,,,,,,,,,,,,,,,
,,6088,B,DR,PT,16,19,,0.0 ,,508.6 ,,454.3 ,,54.3 ,,48.6 ,,89.7 ,,735.5 ,
,,6088,B,MB,PT,53,63,,"2,276.3 ",,"2,522.0 ",,"2,276.3 ",,167.4 ,,148.6 ,,"4,192.1 ",,"19,581.2 ",
,,,,Total,,69,82,,"2,276.3 ",,"3,030.6 ",,"2,730.7 ",,221.7 ,,197.2 ,,"4,281.8 ",,"20,316.7 ",
LA,Lafayette Transit System (LTS),,,,,,,,,,,,,,,,,,,,,
,,6038,B,DR,PT,5,6,,0.0 ,,257.5 ,,228.7 ,,21.7 ,,19.4 ,,41.5 ,,151.7 ,
,,6038,B,MB,DO,13,19,,625.3 ,,584.4 ,,535.9 ,,44.0 ,,40.5 ,,"1,156.4 ",,"4,856.4 ",
,,,,Total,,18,25,,625.3 ,,841.9 ,,764.7 ,,65.7 ,,59.9 ,,"1,197.9 ",,"5,008.0 ",
LA,New Orleans Regional Transit Authority (NORTA),,,,,,,,,,,,,,,,,,,,,
,,6032,B,DR,DO,88,92,,0.0 ,,"1,802.5 ",,"1,561.6 ",,202.5 ,,173.0 ,,272.8 ,,"2,351.6 ",
,,6032,B,DR,PT,23,23,,0.0 ,,339.3 ,,307.6 ,Q,53.8 ,,48.8 ,,101.5 ,,720.6 ,Q
,,6032,B,LR,DO,66,66,,981.1 ,,"1,045.0 ",,969.8 ,,152.0 ,,121.6 ,,"8,919.7 ",,"17,450.2 ",
,,6032,B,MB,DO,306,367,,"10,753.9 ",,"11,334.3 ",,"10,655.1 ",,892.8 ,,748.3 ,,"38,202.4 ",Q,"92,252.3 ",Q
,,,,Total,,483,548,,"11,735.0 ",,"14,521.2 ",,"13,494.0 ",,"1,301.2 ",,"1,091.6 ",,"47,496.5 ",,"112,774.8 ",
LA,Shreveport Area Transit System (SporTran),,,,,,,,,,,,,,,,,,,,,
,,6024,B,DR,PT,8,11,,0.0 ,,399.3 ,,272.8 ,,27.8 ,,11.0 ,,31.1 ,,294.2 ,
,,6024,B,MB,DO,37,45,,"2,091.4 ",,"2,142.3 ",,"2,090.3 ",Q,145.0 ,,137.6 ,Q,"2,828.0 ",,"13,003.2 ",
,,,,Total,,45,56,,"2,091.4 ",,"2,541.6 ",,"2,363.2 ",,172.7 ,,148.6 ,,"2,859.1 ",,"13,297.4 ",
MA,Berkshire Regional Transit Authority (BRTA),,,,,,,,,,,,,,,,,,,,,
,,1007,B,DR,PT,45,45,,0.0 ,,180.0 ,,180.0 ,,192.5 ,,192.5 ,,51.9 ,,180.0 ,
,,1007,B,MB,PT,17,17,,792.7 ,,855.8 ,Q,792.4 ,Q,41.9 ,Q,41.9 ,Q,454.0 ,Q,792.4 ,Q
,,,,Total,,62,62,,792.7 ,,"1,035.8 ",,972.4 ,,234.4 ,,234.4 ,,505.9 ,,972.4 ,
MA,Brockton Area Transit Authority (BAT),,,,,,,,,,,,,,,,,,,,,
,,1004,B,DR,PT,33,36,,0.0 ,,765.2 ,,543.3 ,,71.4 ,,51.4 ,,214.1 ,,856.5 ,
,,1004,B,MB,PT,48,53,,"1,257.7 ",,"1,255.5 ",,"1,120.9 ",,102.7 ,,92.0 ,,"2,610.5 ",,"13,753.0 ",
,,,,Total,,81,89,,"1,257.7 ",,"2,020.6 ",,"1,664.2 ",,174.1 ,,143.3 ,,"2,824.6 ",,"14,609.5 ",
MA,Cape Ann Transportation Authority (CATA),,,,,,,,,,,,,,,,,,,,,
,,1053,B,DR,PT,11,11,,0.0 ,,130.1 ,Q,114.9 ,Q,14.4 ,Q,12.6 ,Q,33.5 ,Q,164.7 ,Q
,,1053,B,MB,PT,18,20,,280.0 ,,310.6 ,,280.0 ,,24.0 ,,21.6 ,,253.2 ,,"1,070.0 ",
,,,,Total,,29,31,,280.0 ,,440.8 ,,394.9 ,,38.4 ,,34.2 ,,286.6 ,,"1,234.7 ",
MA,Cape Cod Regional Transit Authority (CCRTA),,,,,,,,,,,,,,,,,,,,,
,,1105,B,DR,PT,61,67,,0.0 ,,"2,362.2 ",,"2,362.2 ",,136.9 ,,136.9 ,,313.7 ,,"1,954.1 ",
,,1105,B,MB,PT,20,20,,827.6 ,,819.4 ,,744.9 ,,51.0 ,,45.9 ,,292.0 ,,"2,420.6 ",
,,,,Total,,81,87,,827.6 ,,"3,181.6 ",,"3,107.1 ",,187.9 ,,182.8 ,,605.7 ,,"4,374.7 ",
MA,Greater Attleboro-Taunton Regional Transit Authority (GATRA),,,,,,,,,,,,,,,,,,,,,
,,1064,B,DR,PT,49,56,,0.0 ,,"1,095.0 ",,946.7 ,,80.2 ,,71.6 ,,175.3 ,,"1,069.1 ",
,,1064,B,MB,PT,39,47,,"1,907.8 ",,"2,005.8 ",,"1,904.8 ",,90.4 ,,86.4 ,,746.2 ,,"11,978.4 ",
,,,,Total,,88,103,,"1,907.8 ",,"3,100.8 ",,"2,851.5 ",,170.6 ,,158.1 ,,921.5 ,,"13,047.5 ",
MA,Lowell Regional Transit Authority (LRTA),,,,,,,,,,,,,,,,,,,,,
,,1005,B,DR,PT,26,31,,0.0 ,,473.3 ,,411.7 ,,46.6 ,,41.3 ,,100.0 ,,440.9 ,
,,1005,B,MB,DO,37,40,,910.0 ,,996.5 ,,908.8 ,,86.2 ,,78.9 ,,"1,458.0 ",,"4,488.7 ",
,,,,Total,,63,71,,910.0 ,,"1,469.8 ",,"1,320.5 ",,132.8 ,,120.2 ,,"1,558.0 ",,"4,929.5 ",
MA,Massachusetts Bay Transportation Authority (MBTA),,,,,,,,,,,,,,,,,,,,,
,,1003,B,CR,DO,393,460,,"22,204.2 ",,"22,543.7 ",,"22,152.3 ",,720.2 ,,710.2 ,,"39,965.7 ",,"783,544.6 ",
,,1003,B,DR,PT,423,431,,0.0 ,,"12,748.7 ",,"10,385.4 ",,"1,059.8 ",,809.4 ,,"1,309.4 ",,"16,801.2 ",
,,1003,B,FB,PT,13,15,,545.0 ,,551.1 ,,541.7 ,,42.5 ,,41.8 ,,"1,312.5 ",,"11,048.9 ",
,,1003,B,HR,DO,320,408,,"19,781.8 ",,"21,461.7 ",,"21,110.1 ",,975.5 ,,959.6 ,,"157,502.5 ",,"581,114.5 ",
,,1003,B,LR,DO,150,185,,"5,916.7 ",,"5,702.8 ",,"5,677.7 ",,380.2 ,,378.5 ,,"70,558.1 ",,"178,887.8 ",
,,1003,B,MB,DO,774,"1,067",,"23,282.6 ",,"25,073.5 ",,"22,086.0 ",,"2,387.9 ",,"2,103.4 ",,"113,768.3 ",,"268,034.8 ",
,,1003,B,MB,PT,64,95,,"2,213.7 ",,"2,564.5 ",,"2,212.4 ",,156.8 ,,136.3 ,,"1,859.8 ",,"14,292.6 ",
,,1003,B,TB,DO,24,40,,681.2 ,,682.8 ,,666.4 ,,71.9 ,,70.1 ,,"3,633.9 ",,"8,347.5 ",
,,,,Total,,"2,161","2,701",,"74,625.3 ",,"91,328.9 ",,"84,831.9 ",,"5,794.9 ",,"5,209.3 ",,"389,910.3 ",,"1,862,072.1 ",
MA,Merrimack Valley Regional Transit Authority (MVRTA),,,,,,,,,,,,,,,,,,,,,
,,1013,B,DR,PT,14,23,,0.0 ,,447.8 ,,390.5 ,,34.1 ,,27.6 ,,61.2 ,,390.5 ,
,,1013,B,MB,PT,30,47,,"1,194.7 ",,"1,257.8 ",,"1,198.4 ",,92.7 ,,90.9 ,,"1,446.3 ",,"5,537.9 ",
,,,,Total,,44,70,,"1,194.7 ",,"1,705.6 ",,"1,589.0 ",,126.8 ,,118.5 ,,"1,507.5 ",,"5,928.4 ",
MA,Montachusett Regional Transit Authority (MART),,,,,,,,,,,,,,,,,,,,,
,,1061,B,DR,PT,114,132,,0.0 ,,"1,741.6 ",,"1,741.6 ",,127.0 ,,127.0 ,,364.6 ,,"3,209.1 ",
,,1061,B,MB,PT,26,32,,"1,315.5 ",,"1,335.1 ",,"1,315.5 ",,114.7 ,,113.5 ,,640.0 ,,"3,827.5 ",
,,,,Total,,140,164,,"1,315.5 ",,"3,076.7 ",,"3,057.2 ",,241.6 ,,240.5 ,,"1,004.6 ",,"7,036.6 ",
MA,Pioneer Valley Transit Authority (PVTA),,,,,,,,,,,,,,,,,,,,,
,,1008,B,DR,PT,141,141,,0.0 ,,"3,319.1 ",Q,"3,029.8 ",Q,249.3 ,Q,227.6 ,Q,407.4 ,,"2,915.8 ",
,,1008,B,MB,PT,187,187,,"4,599.0 ",,"4,720.8 ",,"4,548.6 ",,379.6 ,,366.2 ,,"10,644.0 ",,"37,805.3 ",
,,,,Total,,328,328,,"4,599.0 ",,"8,039.8 ",,"7,578.4 ",,629.0 ,,593.8 ,,"11,051.5 ",,"40,721.0 ",
MA,Southeastern Regional Transit Authority (SRTA),,,,,,,,,,,,,,,,,,,,,
,,1006,B,DR,PT,17,20,,0.0 ,,348.2 ,,284.5 ,,32.2 ,,26.4 ,,53.1 ,,292.2 ,
,,1006,B,MB,PT,49,68,,"1,446.2 ",,"1,489.7 ",,"1,447.1 ",,111.0 ,,108.5 ,,"1,778.0 ",,"5,867.5 ",
,,,,Total,,66,88,,"1,446.2 ",,"1,837.9 ",,"1,731.7 ",,143.2 ,,134.9 ,,"1,831.2 ",,"6,159.7 ",
MA,Worcester Regional Transit Authority (WRTA),,,,,,,,,,,,,,,,,,,,,
,,1014,B,DR,DO,14,31,,0.0 ,,323.9 ,,292.7 ,,26.5 ,,23.8 ,,60.0 ,,260.8 ,
,,1014,B,DR,PT,66,113,,0.0 ,,"1,329.2 ",,"1,209.6 ",,91.6 ,,83.4 ,,209.6 ,,"1,420.2 ",
,,1014,B,MB,DO,38,47,,"1,604.5 ",,"1,657.0 ",,"1,602.6 ",,137.7 ,,133.2 ,,"3,521.2 ",,"8,706.1 ",
,,1014,B,MB,PT,1,2,,13.5 ,,24.2 ,,13.5 ,,0.7 ,,0.5 ,,0.2 ,,4.7 ,
,,,,Total,,119,193,,"1,618.0 ",,"3,334.3 ",,"3,118.3 ",,256.5 ,,240.9 ,,"3,791.1 ",,"10,391.7 ",
MD,Annapolis Department of Transportation (Annapolis Transit),,,,,,,,,,,,,,,,,,,,,
,,3040,A,MB,DO,18,18,,678.1 ,,691.9 ,,684.3 ,,46.2 ,,45.7 ,,"1,416.5 ",,"5,019.5 ",
MD,"County Commissioners of Charles County, MD (DCS  VanGO)",,,,,,,,,,,,,,,,,,,,,
,,3088,B,DR,PT,12,14,,0.0 ,,285.7 ,,285.7 ,Q,13.1 ,,13.1 ,,19.3 ,,285.7 ,Q
,,3088,B,MB,PT,18,20,,854.7 ,,854.7 ,Q,854.7 ,Q,54.8 ,Q,54.8 ,Q,388.6 ,,854.7 ,Q
,,,,Total,,30,34,,854.7 ,,"1,140.5 ",,"1,140.5 ",,67.9 ,,67.9 ,,407.9 ,,"1,140.5 ",
MD,Harford Transit (HT),,,,,,,,,,,,,,,,,,,,,
,,3074,A,DR,DO,22,22,,0.0 ,,342.5 ,,340.8 ,,19.8 ,,19.5 ,,35.4 ,,330.6 ,
,,3074,A,MB,DO,10,20,,484.2 ,,483.5 ,,480.5 ,,34.9 ,Q,30.9 ,,203.7 ,,981.5 ,
,,,,Total,,32,42,,484.2 ,,825.9 ,,821.3 ,,54.7 ,,50.4 ,,239.1 ,,"1,312.1 ",
MD,Howard Transit (HT),,,,,,,,,,,,,,,,,,,,,
,,3048,D,DR,PT,19,22,,0.0 ,,839.9 ,Q,795.4 ,,42.9 ,Q,33.1 ,,69.4 ,,540.8 ,
,,3048,D,MB,PT,25,25,,"1,078.3 ",,"1,137.2 ",,"1,071.9 ",,75.8 ,,71.9 ,,667.6 ,,"4,787.3 ",
,,,,Total,,44,47,,"1,078.3 ",,"1,977.0 ",,"1,867.4 ",,118.7 ,,105.0 ,,737.0 ,,"5,328.0 ",
MD,Maryland Transit Administration (MTA),,,,,,,,,,,,,,,,,,,,,
,,3034,C,CR,PT,115,153,,"6,720.1 ",,"5,454.2 ",,"4,854.6 ",,136.0 ,,121.3 ,,"6,699.2 ",,"197,013.7 ",
,,3034,C,DR,DO,17,30,,0.0 ,,544.9 ,,427.0 ,,53.3 ,,41.8 ,,104.4 ,,648.3 ,
,,3034,C,DR,PT,92,92,,0.0 ,,"4,095.2 ",,"3,777.6 ",,294.9 ,,254.0 ,,518.9 ,,"4,241.1 ",
,,3034,C,HR,DO,54,100,,"6,084.8 ",,"4,743.2 ",,"4,535.4 ",,191.8 ,,182.7 ,,"12,425.7 ",,"59,594.9 ",
,,3034,C,LR,DO,49,53,,"3,397.7 ",,"2,083.5 ",,"2,060.3 ",,124.2 ,,122.6 ,,"6,067.1 ",,"41,180.2 ",
,,3034,C,MB,DO,633,750,,"19,465.1 ",,"22,773.2 ",,"19,839.8 ",,"1,924.3 ",,"1,748.3 ",,"84,122.1 ",,"268,604.7 ",
,,3034,C,MB,PT,180,180,,"3,846.3 ",,"6,368.5 ",,"3,833.1 ",,242.6 ,,146.5 ,,"2,696.7 ",,"81,161.1 ",
,,,,Total,,"1,140","1,358",,"39,514.0 ",,"46,062.7 ",,"39,327.9 ",,"2,967.0 ",,"2,617.2 ",,"112,634.1 ",,"652,444.0 ",
MD,Prince George's County Transit (TheBus),,,,,,,,,,,,,,,,,,,,,
,,3085,B,DR,DO,40,53,,0.0 ,,710.7 ,Q,530.8 ,Q,51.4 ,Q,38.4 ,Q,168.6 ,,"7,579.6 ",
,,3085,B,MB,PT,62,77,,"2,367.5 ",,"2,733.5 ",,"2,314.0 ",,190.7 ,,175.8 ,,"2,493.2 ",,"9,376.1 ",
,,,,Total,,102,130,,"2,367.5 ",,"3,444.2 ",,"2,844.8 ",,242.0 ,,214.1 ,,"2,661.7 ",,"16,955.7 ",
MD,Ride-On Montgomery County Transit,,,,,,,,,,,,,,,,,,,,,
,,3051,B,DR,PT,104,104,,0.0 ,,"5,021.1 ",,"5,021.1 ",,317.7 ,,317.7 ,,381.7 ,,"1,297.6 ",Q
,,3051,B,MB,DO,244,244,,"8,512.4 ",,"9,638.3 ",,"8,512.4 ",,728.3 ,,664.9 ,,"19,545.5 ",,"62,545.3 ",
,,3051,B,MB,PT,93,93,,"2,969.3 ",,"3,062.1 ",,"2,969.3 ",,216.8 ,,212.4 ,,"3,629.9 ",,"10,525.3 ",
,,,,Total,,441,441,,"11,481.6 ",,"17,721.4 ",,"16,502.7 ",,"1,262.7 ",,"1,195.0 ",,"23,557.0 ",,"74,368.2 ",
MD,Transit Services of Frederick County,,,,,,,,,,,,,,,,,,,,,
,,3072,A,DR,DO,20,25,,0.0 ,,399.3 ,,356.6 ,,30.7 ,,28.7 ,,61.5 ,,423.2 ,
,,3072,A,MB,DO,19,29,,537.2 ,,567.1 ,Q,535.9 ,,49.6 ,Q,46.7 ,,399.2 ,,"1,952.2 ",
,,,,Total,,39,54,,537.2 ,,966.4 ,,892.5 ,,80.3 ,,75.4 ,,460.7 ,,"2,375.4 ",
MD,Washington County Transportation Department (County Commuter),,,,,,,,,,,,,,,,,,,,,
,,3042,A,DR,DO,2,3,,0.0 ,,70.5 ,,60.2 ,,5.3 ,,5.0 ,,9.1 ,,0.0 ,
,,3042,A,MB,DO,9,14,,427.7 ,,434.1 ,,427.6 ,,30.4 ,,28.2 ,,291.8 ,,0.0 ,
,,,,Total,,11,17,,427.7 ,,504.6 ,,487.8 ,,35.7 ,,33.2 ,,301.0 ,,0.0 ,
ME,Casco Bay Island Transit District (CBITD),,,,,,,,,,,,,,,,,,,,,
,,1088,A,FB,DO,4,5,,70.2 ,,73.3 ,,72.6 ,,15.2 ,,15.1 ,,861.4 ,,"2,842.7 ",
ME,City of Bangor - BAT Community Connector (BAT),,,,,,,,,,,,,,,,,,,,,
,,1096,B,DR,PT,1,1,,0.0 ,,1.9 ,,1.9 ,,0.1 ,,0.1 ,,0.5 ,,1.9 ,
,,1096,B,MB,DO,12,15,,541.0 ,,543.8 ,,539.6 ,,40.3 ,,39.9 ,,589.6 ,,"2,441.3 ",
,,,,Total,,13,16,,541.0 ,,545.7 ,,541.6 ,,40.4 ,,40.1 ,,590.1 ,,"2,443.3 ",
ME,Greater Portland Transit District (Metro),,,,,,,,,,,,,,,,,,,,,
,,1016,A,MB,DO,24,27,,803.4 ,,821.8 ,,803.4 ,,69.8 ,,68.2 ,,"1,347.7 ",,"4,344.1 ",
ME,"The Regional Transportation Program, Inc.",,,,,,,,,,,,,,,,,,,,,
,,1069,D,DR,DO,38,38,,0.0 ,,905.1 ,,620.1 ,,70.5 ,,35.6 ,,191.6 ,,"2,510.1 ",
ME,"Western Maine Transportation Services, Inc. (WMTS)",,,,,,,,,,,,,,,,,,,,,
,,1098,D,DR,DO,20,29,,0.0 ,,510.9 ,,483.8 ,,38.3 ,,36.3 ,,122.6 ,,750.5 ,
,,1098,D,MB,DO,8,10,,191.8 ,,194.7 ,,182.0 ,,14.6 ,,13.9 ,,169.0 ,,309.8 ,
,,,,Total,,28,39,,191.8 ,,705.6 ,,665.8 ,,52.9 ,,50.2 ,,291.5 ,,"1,060.3 ",
MI,Ann Arbor Transportation Authority (AATA),,,,,,,,,,,,,,,,,,,,,
,,5040,B,DR,DO,5,6,,0.0 ,,114.1 ,,103.9 ,,13.4 ,,12.9 ,,18.5 ,,94.8 ,
,,5040,B,DR,PT,37,44,,0.0 ,,"1,382.8 ",,"1,339.9 ",,96.1 ,,92.9 ,,205.2 ,,603.4 ,
,,5040,B,MB,DO,56,67,,"2,399.4 ",,"2,548.8 ",,"2,399.4 ",,188.7 ,,181.1 ,,"4,188.1 ",,"13,569.3 ",
,,,,Total,,98,117,,"2,399.4 ",,"4,045.7 ",,"3,843.3 ",,298.3 ,,286.9 ,,"4,411.8 ",,"14,267.6 ",
MI,Battle Creek Transit (BCT),,,,,,,,,,,,,,,,,,,,,
,,5030,A,DR,DO,8,12,,0.0 ,,214.1 ,Q,114.8 ,Q,17.2 ,Q,6.9 ,Q,31.1 ,,102.4 ,
,,5030,A,MB,DO,10,16,,498.3 ,,503.3 ,,488.2 ,,31.4 ,Q,30.0 ,Q,522.8 ,,"1,871.6 ",
,,,,Total,,18,28,,498.3 ,,717.4 ,,603.1 ,,48.6 ,,36.8 ,,553.9 ,,"1,974.0 ",
MI,Bay Metropolitan Transit Authority (Bay Metro),,,,,,,,,,,,,,,,,,,,,
,,5029,A,DR,DO,19,25,,0.0 ,,780.1 ,,772.2 ,,46.9 ,,46.4 ,,143.3 ,,"1,213.8 ",
,,5029,A,MB,DO,32,36,,767.5 ,,775.1 ,,766.4 ,,50.8 ,,50.3 ,,449.4 ,,"1,445.3 ",
,,,,Total,,51,61,,767.5 ,,"1,555.2 ",,"1,538.5 ",,97.8 ,,96.6 ,,592.7 ,,"2,659.1 ",
MI,Blue Water Area Transportation Commission (Blue Water Area Transit),,,,,,,,,,,,,,,,,,,,,
,,5148,B,DR,DO,24,26,,0.0 ,,654.8 ,,641.3 ,,41.0 ,,39.4 ,,202.1 ,,525.4 ,
,,5148,B,DR,PT,87,101,,0.0 ,,831.3 ,,831.3 ,,54.2 ,,54.2 ,,205.7 ,,831.3 ,
,,5148,B,MB,DO,12,15,,373.8 ,,378.5 ,,368.4 ,,29.1 ,,28.6 ,,407.6 ,,"1,314.0 ",
,,,,Total,,123,142,,373.8 ,,"1,864.5 ",,"1,841.1 ",,124.3 ,,122.2 ,,815.3 ,,"2,670.7 ",
MI,Capital Area Transportation Authority (CATA),,,,,,,,,,,,,,,,,,,,,
,,5036,B,DR,DO,29,32,,0.0 ,,673.4 ,,536.2 ,,60.6 ,,47.5 ,,104.9 ,,739.9 ,
,,5036,B,DR,PT,53,60,,0.0 ,,"1,939.2 ",,"1,685.9 ",,117.5 ,,102.0 ,,305.1 ,,"2,207.2 ",
,,5036,B,MB,DO,85,96,,"2,963.1 ",,"3,213.9 ",,"2,976.9 ",,238.0 ,,219.9 ,,"8,278.2 ",,"22,965.1 ",
,,,,Total,,167,188,,"2,963.1 ",,"5,826.5 ",,"5,199.0 ",,416.1 ,,369.4 ,,"8,688.3 ",,"25,912.2 ",
MI,City of Detroit Department of Transportation (DDOT),,,,,,,,,,,,,,,,,,,,,
,,5119,B,DR,PT,45,50,,0.0 ,,"1,821.5 ",,"1,572.4 ",,133.8 ,,124.4 ,,207.8 ,,"1,835.5 ",
,,5119,B,MB,DO,417,570,,"21,126.7 ",,"20,298.3 ",,"17,846.7 ",,"1,743.3 ",,"1,681.6 ",,"34,513.9 ",,"166,079.5 ",
,,,,Total,,462,620,,"21,126.7 ",,"22,119.8 ",,"19,419.1 ",,"1,877.1 ",,"1,806.1 ",,"34,721.7 ",,"167,915.0 ",
MI,City of Holland Macatawa Area Express (MAX),,,,,,,,,,,,,,,,,,,,,
,,5147,B,DR,PT,11,12,,0.0 ,,347.8 ,,303.3 ,,25.3 ,,23.7 ,,95.8 ,,302.7 ,
,,5147,B,MB,PT,6,8,,263.0 ,,294.1 ,,269.0 ,,21.4 ,,20.8 ,,77.1 ,,269.0 ,Q
,,,,Total,,17,20,,263.0 ,,641.9 ,,572.2 ,,46.7 ,,44.5 ,,172.9 ,,571.7 ,
MI,City of Jackson Transportation Authority (JTA),,,,,,,,,,,,,,,,,,,,,
,,5034,A,DR,DO,43,64,,0.0 ,,"1,066.0 ",,914.1 ,,65.1 ,,51.9 ,,151.5 ,,723.6 ,
,,5034,A,MB,DO,8,11,,391.6 ,,345.9 ,,331.7 ,,27.3 ,,24.9 ,,494.0 ,,"1,546.4 ",
,,,,Total,,51,75,,391.6 ,,"1,411.9 ",,"1,245.8 ",,92.5 ,,76.8 ,,645.5 ,,"2,270.0 ",
MI,Clinton Area Transit System (Clinton Transit),,,,,,,,,,,,,,,,,,,,,
,,5168,A,DR,DO,12,14,,0.0 ,,298.0 ,Q,268.2 ,,13.6 ,Q,12.3 ,,42.6 ,,521.5 ,
