State,Name,ID,Org Type ,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips ,,,
CA,Livermore / Amador Valley Transit Authority (LAVTA),9144,B,MB,PT,44,74,,"1,706.0 ",,"1,930.4 ",,"1,706.0 ",,125.2 ,,115.0 ,,"2,037.0 ",,"9,956.8 ",
,,,,Total,,60,92,,"1,706.0 ",,"2,390.9 ",,"2,077.6 ",,158.2 ,,144.0 ,,"2,103.2 ",,"10,440.0 ",
CA,Long Beach Transit (LBT),9023,B,DR,PT,18,21,,0.0 ,,308.0 ,Q,308.0 ,Q,12.3 ,Q,12.3 ,Q,65.8 ,,341.1 ,
CA,Long Beach Transit (LBT),9023,B,MB,DO,179,228,,"7,080.0 ",,"7,799.3 ",,"7,175.7 ",,709.3 ,,678.0 ,,"27,143.5 ",,"79,261.4 ",
,,,,Total,,197,249,,"7,080.0 ",,"8,107.2 ",,"7,483.7 ",,721.6 ,,690.3 ,,"27,209.3 ",,"79,602.4 ",
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,HR,DO,70,104,,"5,985.5 ",,"6,058.7 ",,"5,867.1 ",,278.7 ,,256.8 ,,"40,277.0 ",,"202,689.3 ",
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,LR,DO,99,121,,"8,429.2 ",,"8,162.8 ",,"8,046.6 ",,365.3 ,,345.3 ,,"42,020.8 ",,"302,183.5 ",
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,MB,DO,"2,089","2,490",,"86,479.8 ",,"102,326.5 ",,"86,334.3 ",,"7,791.3 ",,"7,120.7 ",,"387,640.9 ",,"1,432,017.5 ",
CA,Los Angeles County Metropolitan Transportation Authority (LACMTA),9154,B,MB,PT,154,185,,"6,557.3 ",,"8,125.7 ",,"6,527.8 ",,533.9 ,,483.4 ,,"12,877.2 ",,"42,366.0 ",
,,,,Total,,"2,412","2,900",,"107,451.7 ",,"124,673.7 ",,"106,775.9 ",,"8,969.1 ",,"8,206.2 ",,"482,815.9 ",,"1,979,256.3 ",
CA,Merced County Transit (The Bus),9173,B,DR,PT,16,31,,0.0 ,,573.9 ,,549.1 ,,35.1 ,,33.8 ,,143.5 ,,"1,112.5 ",
CA,Merced County Transit (The Bus),9173,B,MB,PT,27,35,,"1,321.4 ",,"1,335.7 ",,"1,303.9 ",,71.8 ,,70.4 ,,"1,152.4 ",,"2,406.8 ",
,,,,Total,,43,66,,"1,321.4 ",,"1,909.6 ",,"1,853.0 ",,106.9 ,,104.2 ,,"1,295.9 ",,"3,519.2 ",
CA,Modesto Area Express (MAX),9007,B,DR,PT,11,13,,0.0 ,,480.1 ,,480.1 ,,35.3 ,,35.3 ,,95.7 ,,752.1 ,
CA,Modesto Area Express (MAX),9007,B,MB,PT,37,49,,"1,720.8 ",,"1,800.2 ",,"1,720.1 ",,132.4 ,,129.4 ,,"3,629.2 ",,"11,982.9 ",
,,,,Total,,48,62,,"1,720.8 ",,"2,280.3 ",,"2,200.2 ",,167.6 ,,164.7 ,,"3,724.9 ",,"12,735.0 ",
CA,Montebello Bus Lines (MBL),9041,B,DR,DO,4,5,,0.0 ,,54.8 ,,39.7 ,,5.3 ,,3.9 ,,14.7 ,,33.8 ,
CA,Montebello Bus Lines (MBL),9041,B,MB,DO,57,70,,"2,740.7 ",,"2,835.5 ",,"2,735.0 ",,253.4 ,,246.9 ,,"10,112.3 ",,"31,799.3 ",
CA,Montebello Bus Lines (MBL),9041,B,MB,PT,5,7,,59.0 ,,77.8 ,,59.0 ,,8.6 ,,6.4 ,,90.8 ,,370.3 ,
,,,,Total,,66,82,,"2,799.7 ",,"2,968.1 ",,"2,833.7 ",,267.2 ,,257.1 ,,"10,217.7 ",,"32,203.4 ",
CA,Monterey-Salinas Transit (MST),9062,B,DR,PT,19,20,,0.0 ,,754.6 ,,639.0 ,,40.3 ,,36.2 ,,65.5 ,,630.9 ,
CA,Monterey-Salinas Transit (MST),9062,B,MB,DO,68,78,,"2,536.7 ",,"2,863.6 ",,"2,533.7 ",,187.0 ,,175.1 ,,"4,515.4 ",,"21,488.7 ",
CA,Monterey-Salinas Transit (MST),9062,B,MB,PT,16,21,,354.6 ,,533.4 ,,353.7 ,,29.8 ,,22.8 ,,276.9 ,,"3,676.5 ",
,,,,Total,,103,119,,"2,891.2 ",,"4,151.6 ",,"3,526.4 ",,257.1 ,,234.0 ,,"4,857.8 ",,"25,796.0 ",
CA,MTS Contract Services (MCS),9185,B,DR,PT,78,136,,0.0 ,,"4,047.5 ",,"3,148.6 ",,232.3 ,,180.0 ,,587.0 ,,"3,936.7 ",
CA,MTS Contract Services (MCS),9185,B,MB,PT,240,263,,"9,098.1 ",,"10,521.2 ",,"9,093.4 ",,867.0 ,,747.6 ,,"18,320.1 ",,"69,406.7 ",
,,,,Total,,318,399,,"9,098.1 ",,"14,568.7 ",,"12,241.9 ",,"1,099.4 ",,927.7 ,,"18,907.1 ",,"73,343.4 ",
CA,Napa County Transportation Planning Agency (NCTPA),9088,B,DR,PT,13,15,,0.0 ,,213.0 ,,185.0 ,,19.3 ,,17.4 ,,39.8 ,,345.6 ,
CA,Napa County Transportation Planning Agency (NCTPA),9088,B,MB,PT,21,33,,927.8 ,,951.3 ,,928.5 ,,64.8 ,,62.1 ,,803.7 ,,"2,893.1 ",
,,,,Total,,34,48,,927.8 ,,"1,164.3 ",,"1,113.5 ",,84.1 ,,79.4 ,,843.4 ,,"3,238.8 ",
CA,National City Transit (NCT),9189,B,MB,PT,9,14,,475.0 ,,494.1 ,,475.0 ,,42.2 ,,41.3 ,,"1,691.9 ",,"4,371.3 ",
CA,North County Transit District (NCTD),9030,B,CR,PT,28,35,,"1,300.5 ",,"1,353.5 ",,"1,298.9 ",,35.4 ,,30.8 ,,"1,554.5 ",,"42,970.4 ",
CA,North County Transit District (NCTD),9030,B,DR,PT,30,46,,0.0 ,,"1,195.1 ",Q,"1,085.6 ",Q,71.2 ,Q,62.9 ,Q,194.1 ,,"1,550.7 ",
CA,North County Transit District (NCTD),9030,B,MB,DO,149,165,,"6,947.6 ",,"7,416.5 ",,"6,915.7 ",,523.4 ,,495.8 ,,"10,161.2 ",,"47,642.6 ",
,,,,Total,,207,246,,"8,248.1 ",,"9,965.1 ",,"9,300.3 ",,630.0 ,,589.5 ,,"11,909.8 ",,"92,163.8 ",
CA,Norwalk Transit System (NTS),9022,B,DR,DO,16,19,,0.0 ,,263.1 ,,228.1 ,,23.7 ,,20.9 ,,92.7 ,,281.8 ,
CA,Norwalk Transit System (NTS),9022,B,DR,PT,2,2,,0.0 ,,7.5 ,,7.5 ,,0.4 ,,0.4 ,,2.2 ,,9.9 ,
CA,Norwalk Transit System (NTS),9022,B,MB,DO,29,36,,"1,277.4 ",,"1,349.3 ",,"1,274.4 ",,104.3 ,,100.4 ,,"2,741.2 ",,"10,724.8 ",
,,,,Total,,47,57,,"1,277.4 ",,"1,619.9 ",,"1,510.0 ",,128.5 ,,121.7 ,,"2,836.2 ",,"11,016.4 ",
CA,Omnitrans (OMNI),9029,B,DR,PT,89,101,,0.0 ,,"3,579.3 ",,"2,915.5 ",,226.1 ,,182.5 ,,522.0 ,,"5,650.0 ",
CA,Omnitrans (OMNI),9029,B,MB,DO,147,173,,"8,667.9 ",,"9,387.0 ",,"8,604.5 ",,698.3 ,,668.5 ,,"14,867.3 ",,"68,836.1 ",
CA,Omnitrans (OMNI),9029,B,MB,PT,17,24,,170.0 ,,149.8 ,,122.9 ,,8.8 ,,8.1 ,,107.8 ,,469.7 ,
,,,,Total,,253,298,,"8,837.8 ",,"13,116.1 ",,"11,642.9 ",,933.2 ,,859.2 ,,"15,497.2 ",,"74,955.8 ",
CA,Orange County Transportation Authority (OCTA),9036,B,DR,PT,285,302,,0.0 ,,"11,031.1 ",,"8,880.2 ",Q,680.2 ,,583.0 ,,"1,189.5 ",,"12,031.3 ",Q
CA,Orange County Transportation Authority (OCTA),9036,B,MB,DO,479,570,,"21,909.9 ",,"26,263.0 ",,"21,860.3 ",,"1,917.9 ",,"1,737.5 ",,"66,732.8 ",,"271,679.7 ",
CA,Orange County Transportation Authority (OCTA),9036,B,MB,PT,64,80,,"1,493.6 ",,"2,210.3 ",,"1,493.6 ",,139.8 ,,109.7 ,,"1,135.4 ",,"5,586.9 ",
,,,,Total,,828,952,,"23,403.5 ",,"39,504.4 ",,"32,234.1 ",,"2,737.8 ",,"2,430.3 ",,"69,057.7 ",,"289,297.9 ",
CA,Peninsula Corridor Joint Powers Board (PCJPB),9134,B,CR,PT,96,139,,"6,217.7 ",,"6,298.8 ",,"6,215.5 ",,185.5 ,,177.3 ,,"9,004.7 ",,"234,947.8 ",
CA,Peninsula Corridor Joint Powers Board (PCJPB),9134,B,MB,PT,36,43,,778.5 ,,"1,427.7 ",,778.5 ,,76.5 ,,56.9 ,,"1,130.6 ",,"3,662.8 ",
,,,,Total,,132,182,,"6,996.1 ",,"7,726.5 ",,"6,993.9 ",,262.0 ,,234.2 ,,"10,135.2 ",,"238,610.6 ",
CA,Placer County Department of Public Works (PCDPW),9196,B,DR,PT,5,10,,0.0 ,,116.0 ,,100.2 ,,14.0 ,,13.5 ,,25.0 ,,113.0 ,
CA,Placer County Department of Public Works (PCDPW),9196,B,MB,DO,15,27,,"1,071.2 ",,"1,010.1 ",,929.3 ,,48.5 ,,46.5 ,,594.9 ,,"4,848.7 ",
CA,Placer County Department of Public Works (PCDPW),9196,B,MB,PT,3,5,,227.6 ,,168.4 ,,112.4 ,,5.6 ,,4.5 ,,39.6 ,,959.1 ,
CA,Placer County Department of Public Works (PCDPW),9196,B,VP,PT,10,11,,0.0 ,,231.6 ,,231.6 ,,5.3 ,,5.3 ,,32.4 ,,"1,237.5 ",Q
,,,,Total,,33,53,,"1,298.8 ",,"1,526.1 ",,"1,373.5 ",,73.4 ,,69.8 ,,691.8 ,,"7,158.2 ",
CA,Redding Area Bus Authority (RABA),9093,B,DR,PT,15,18,,0.0 ,,385.1 ,,381.8 ,,25.6 ,,25.3 ,,71.2 ,,381.7 ,
CA,Redding Area Bus Authority (RABA),9093,B,MB,PT,13,22,,696.3 ,,744.2 ,,696.3 ,,46.4 ,,45.2 ,,684.0 ,,"3,303.0 ",
,,,,Total,,28,40,,696.3 ,,"1,129.4 ",,"1,078.1 ",,72.0 ,,70.5 ,,755.2 ,,"3,684.7 ",
CA,Riverside Transit Agency (RTA),9031,B,DR,PT,80,130,,0.0 ,,"2,796.4 ",,"2,355.5 ",,154.1 ,,130.4 ,,217.9 ,,"2,346.3 ",
CA,Riverside Transit Agency (RTA),9031,B,MB,DO,73,114,,"4,019.4 ",,"4,887.2 ",,"4,337.9 ",,338.9 ,,318.4 ,,"5,718.2 ",,"35,360.0 ",
CA,Riverside Transit Agency (RTA),9031,B,MB,PT,52,72,,"2,882.1 ",,"3,408.5 ",,"2,927.4 ",,166.7 ,,153.7 ,,913.1 ,,"8,647.3 ",
,,,,Total,,205,316,,"6,901.5 ",,"11,092.1 ",,"9,620.9 ",,659.7 ,,602.6 ,,"6,849.2 ",,"46,353.6 ",
CA,Roseville Transit,9168,B,DR,PT,6,11,,0.0 ,,215.5 ,,184.5 ,,17.3 ,,15.1 ,,46.6 ,,247.4 ,
CA,Roseville Transit,9168,B,MB,PT,15,33,,677.5 ,,744.9 ,,677.5 ,,48.1 ,,43.5 ,,367.1 ,,"2,679.2 ",
,,,,Total,,21,44,,677.5 ,,960.4 ,,861.9 ,,65.4 ,,58.5 ,,413.7 ,,"2,926.6 ",
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,DR,PT,95,113,,0.0 ,,"3,157.2 ",,"2,635.9 ",,188.7 ,,163.7 ,,291.6 ,,"2,466.0 ",
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,LR,DO,56,76,,"3,899.0 ",,"3,987.5 ",,"3,888.2 ",,216.7 ,,208.9 ,,"14,452.1 ",,"78,181.0 ",
CA,Sacramento Regional Transit District (Sacramento RT),9019,B,MB,DO,208,275,,"7,698.3 ",,"9,155.7 ",,"7,687.7 ",,761.1 ,,710.9 ,,"16,777.6 ",,"54,558.6 ",
,,,,Total,,359,464,,"11,597.3 ",,"16,300.5 ",,"14,211.8 ",,"1,166.4 ",,"1,083.4 ",,"31,521.4 ",,"135,205.6 ",
CA,San Diego Association of Governments (SANDAG),9095,B,VP,PT,511,511,,0.0 ,,"12,825.6 ",,"12,825.6 ",,269.8 ,,269.8 ,,"1,593.6 ",,"84,130.9 ",
CA,San Diego Metropolitan Transit System (MTS),9026,A,MB,DO,212,279,,"9,536.7 ",,"11,503.4 ",,"9,958.0 ",,902.4 ,,840.4 ,,"24,889.7 ",,"93,579.7 ",
CA,"San Diego Trolley, Inc. (MTS)",9054,A,LR,DO,99,102,,"8,184.2 ",,"8,317.2 ",,"8,180.2 ",,480.4 ,,468.8 ,,"33,829.8 ",,"208,875.5 ",
CA,San Francisco Bay Area Rapid Transit District (BART),9003,B,HR,DO,513,669,,"60,109.3 ",,"63,805.5 ",,"62,088.5 ",,"2,122.8 ",,"1,820.2 ",,"103,654.1 ",,"1,307,104.7 ",
CA,San Francisco Municipal Railway (MUNI),9015,B,CC,DO,26,40,,476.9 ,,441.9 ,,435.7 ,,136.5 ,,134.9 ,,"7,474.8 ",,"8,443.0 ",
CA,San Francisco Municipal Railway (MUNI),9015,B,LR,DO,125,181,,"5,690.8 ",,"5,358.3 ",,"5,358.3 ",,558.2 ,,558.2 ,,"43,678.8 ",,"112,916.6 ",
CA,San Francisco Municipal Railway (MUNI),9015,B,MB,DO,389,486,,"13,113.6 ",,"14,289.8 ",,"12,356.1 ",,"1,509.6 ",,"1,393.7 ",,"90,630.2 ",,"195,845.8 ",
CA,San Francisco Municipal Railway (MUNI),9015,B,TB,DO,233,356,,"7,057.2 ",,"6,875.4 ",,"6,629.7 ",,975.2 ,,944.1 ,,"69,064.6 ",,"102,085.4 ",
,,,,Total,,773,"1,063",,"26,338.5 ",,"26,965.4 ",,"24,779.7 ",,"3,179.4 ",,"3,030.9 ",,"210,848.3 ",,"419,290.8 ",
CA,San Francisco Paratransit (ATC),9186,F,DR,PT,"1,518","1,748",,0.0 ,,"4,331.0 ",,"4,331.0 ",,403.7 ,,403.7 ,,"1,218.2 ",,"6,988.3 ",
CA,San Joaquin Regional Transit District (RTD),9012,B,DR,DO,22,28,,0.0 ,,567.1 ,,512.5 ,,52.1 ,,50.2 ,,95.2 ,,543.5 ,
CA,San Joaquin Regional Transit District (RTD),9012,B,DR,PT,2,2,,0.0 ,,30.2 ,,29.0 ,,2.9 ,,2.8 ,,8.4 ,,56.0 ,
CA,San Joaquin Regional Transit District (RTD),9012,B,MB,DO,88,129,,"3,324.8 ",,"3,924.3 ",,"3,305.3 ",,252.8 ,,228.7 ,,"3,910.9 ",,"27,884.5 ",Q
,,,,Total,,112,159,,"3,324.8 ",,"4,521.6 ",,"3,846.9 ",,307.8 ,,281.8 ,,"4,014.4 ",,"28,484.0 ",
CA,San Mateo County Transit District (SamTrans),9009,B,DR,PT,87,111,,0.0 ,,"3,125.3 ",,"2,716.9 ",,220.2 ,,198.2 ,,325.6 ,,"2,604.6 ",
CA,San Mateo County Transit District (SamTrans),9009,B,MB,DO,215,280,,"4,962.5 ",,"7,067.4 ",,"4,923.3 ",,579.5 ,,495.5 ,,"11,741.7 ",,"54,011.8 ",
CA,San Mateo County Transit District (SamTrans),9009,B,MB,PT,60,82,,"2,370.3 ",,"3,129.7 ",,"2,370.3 ",,213.7 ,,174.5 ,,"2,949.4 ",,"25,277.4 ",
,,,,Total,,362,473,,"7,332.8 ",,"13,322.3 ",,"10,010.5 ",,"1,013.4 ",,868.2 ,,"15,016.7 ",,"81,893.8 ",
CA,Santa Barbara Metropolitan Transit District (SBMTD),9020,B,DR,PT,12,15,,0.0 ,,383.1 ,,329.8 ,,29.5 ,,22.2 ,,38.7 ,,204.4 ,
CA,Santa Barbara Metropolitan Transit District (SBMTD),9020,B,MB,DO,75,90,,"2,437.8 ",,"2,719.8 ",,"2,443.6 ",,203.8 ,,181.2 ,,"7,305.9 ",,"28,080.9 ",
CA,Santa Barbara Metropolitan Transit District (SBMTD),9020,B,MB,PT,4,7,,119.8 ,,148.5 ,,119.8 ,,3.6 ,,2.5 ,,42.6 ,,"2,560.9 ",
,,,,Total,,91,112,,"2,557.7 ",,"3,251.4 ",,"2,893.2 ",,236.9 ,,205.8 ,,"7,387.1 ",,"30,846.3 ",
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,DR,PT,195,241,,0.0 ,,"7,340.3 ",,"6,125.9 ",,497.9 ,,425.1 ,,981.1 ,,"7,895.9 ",
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,LR,DO,39,100,,"2,812.1 ",,"2,997.7 ",,"2,810.4 ",,182.4 ,,170.5 ,,"8,279.8 ",,"41,913.3 ",
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,MB,DO,345,524,,"15,678.6 ",,"18,376.0 ",,"15,573.3 ",,"1,337.8 ",,"1,228.0 ",,"30,938.0 ",,"120,832.6 ",
CA,Santa Clara Valley Transportation Authority (VTA),9013,B,MB,PT,26,27,,565.0 ,,818.8 ,,565.0 ,,63.7 ,,54.7 ,,736.0 ,,"2,016.8 ",
,,,,Total,,605,892,,"19,055.7 ",,"29,532.8 ",,"25,074.6 ",,"2,081.8 ",,"1,878.2 ",,"40,935.0 ",,"172,658.5 ",
CA,Santa Clarita Transit (SCT),9171,B,DR,PT,14,16,,0.0 ,,505.4 ,,418.2 ,Q,36.1 ,,29.0 ,,77.3 ,Q,524.1 ,Q
CA,Santa Clarita Transit (SCT),9171,B,MB,PT,55,62,,"2,749.3 ",,"3,110.4 ",,"2,773.0 ",,161.2 ,Q,143.2 ,Q,"3,641.3 ",,"43,841.5 ",
,,,,Total,,69,78,,"2,749.3 ",,"3,615.8 ",,"3,191.1 ",,197.4 ,,172.2 ,,"3,718.6 ",,"44,365.6 ",
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,DR,DO,27,33,,0.0 ,,658.1 ,,529.4 ,,53.0 ,,42.8 ,,85.0 ,,580.4 ,
CA,Santa Cruz Metropolitan Transit District (SCMTD),9006,A,MB,DO,88,113,,"2,887.0 ",,"3,316.3 ",,"2,887.7 ",,212.8 ,,195.1 ,,"4,765.5 ",,"28,604.3 ",
,,,,Total,,115,146,,"2,887.0 ",,"3,974.4 ",,"3,417.1 ",,265.8 ,,237.9 ,,"4,850.4 ",,"29,184.7 ",
CA,Santa Maria Area Transit (SMAT),9087,B,DR,PT,6,9,,0.0 ,,134.2 ,,121.9 ,,10.4 ,,8.6 ,,24.1 ,,144.8 ,
CA,Santa Maria Area Transit (SMAT),9087,B,MB,PT,12,18,,547.2 ,,581.7 ,,553.1 ,,41.8 ,,40.6 ,,969.5 ,,"1,318.1 ",
,,,,Total,,18,27,,547.2 ,,715.8 ,,675.0 ,,52.2 ,,49.3 ,,993.6 ,,"1,462.9 ",
CA,Santa Monica's Big Blue Bus (Big Blue Bus),9008,B,DR,PT,4,6,,0.0 ,,67.6 ,,62.8 ,,8.4 ,,7.8 ,,21.5 ,,63.9 ,
CA,Santa Monica's Big Blue Bus (Big Blue Bus),9008,B,MB,DO,145,199,,"5,075.3 ",,"5,644.1 ",,"5,053.9 ",,490.4 ,,457.8 ,,"21,962.8 ",,"68,654.4 ",
,,,,Total,,149,205,,"5,075.3 ",,"5,711.6 ",,"5,116.7 ",,498.8 ,,465.6 ,,"21,984.4 ",,"68,718.3 ",
CA,Simi Valley Transit (SVT),9050,A,DR,DO,11,13,,0.0 ,,275.7 ,,238.1 ,,21.9 ,,19.1 ,,42.8 ,,240.2 ,
CA,Simi Valley Transit (SVT),9050,A,MB,DO,8,13,,449.2 ,,481.5 ,Q,462.6 ,,32.0 ,,31.3 ,,450.1 ,,"2,457.1 ",
,,,,Total,,19,26,,449.2 ,,757.2 ,,700.6 ,,53.8 ,,50.4 ,,492.9 ,,"2,697.3 ",
CA,Sonoma County Transit,9089,B,DR,PT,25,27,,0.0 ,,640.8 ,,502.2 ,,44.3 ,,35.1 ,,36.0 ,,420.9 ,
CA,Sonoma County Transit,9089,B,MB,PT,41,51,,"1,670.2 ",,"2,065.6 ",,"1,665.2 ",,107.7 ,,91.5 ,,"1,323.9 ",,"12,069.1 ",
,,,,Total,,66,78,,"1,670.2 ",,"2,706.4 ",,"2,167.4 ",,151.9 ,,126.7 ,,"1,359.9 ",,"12,490.0 ",
CA,Southern California Regional Rail Authority (Metrolink),9151,B,CR,PT,173,192,,"9,485.4 ",,"9,754.7 ",,"9,434.9 ",,274.1 ,,234.9 ,,"11,706.7 ",,"400,170.6 ",
CA,SunLine Transit Agency (SunLine),9079,A,DR,DO,21,23,,0.0 ,,700.2 ,,547.2 ,,51.4 ,,41.4 ,,78.5 ,,884.5 ,
CA,SunLine Transit Agency (SunLine),9079,A,MB,DO,40,62,,"1,899.6 ",,"1,999.7 ",,"1,866.5 ",,145.3 ,,139.9 ,,"3,474.4 ",,"21,130.0 ",
,,,,Total,,61,85,,"1,899.6 ",,"2,699.9 ",,"2,413.8 ",,196.7 ,,181.3 ,,"3,552.9 ",,"22,014.5 ",
CA,Thousand Oaks Transit (TOT),9165,B,DR,PT,12,14,,0.0 ,,417.7 ,,385.1 ,,28.4 ,,26.4 ,,72.8 ,,349.4 ,
CA,Thousand Oaks Transit (TOT),9165,B,MB,PT,6,7,,185.7 ,,201.6 ,,185.5 ,,14.4 ,,13.3 ,,166.9 ,,"1,263.7 ",
,,,,Total,,18,21,,185.7 ,,619.3 ,,570.6 ,,42.8 ,,39.8 ,,239.7 ,,"1,613.1 ",
CA,Torrance Transit System (TTS),9010,B,DR,PT,36,50,,0.0 ,,359.2 ,,359.2 ,,18.7 ,,18.7 ,,88.4 ,,359.2 ,
CA,Torrance Transit System (TTS),9010,B,MB,DO,44,51,,"1,939.7 ",,"1,989.8 ",,"1,929.2 ",,161.8 ,,156.4 ,,"4,490.6 ",,"19,920.2 ",
CA,Torrance Transit System (TTS),9010,B,MB,PT,12,14,,117.9 ,,344.3 ,,117.9 ,,15.5 ,,7.1 ,,83.5 ,,898.0 ,
,,,,Total,,92,115,,"2,057.6 ",,"2,693.3 ",,"2,406.3 ",,196.1 ,,182.2 ,,"4,662.5 ",,"21,177.4 ",
CA,"University of California, Davis (Unitrans)",9142,A,MB,DO,35,47,,775.4 ,,802.3 ,,752.5 ,,74.7 ,,71.3 ,,"3,272.4 ",,"6,762.5 ",
CA,Ventura Intercity Service Transit Authority (VISTA),9164,B,DR,PT,13,15,,0.0 ,,431.1 ,,356.5 ,,31.6 ,,30.1 ,,211.0 ,,784.9 ,
CA,Ventura Intercity Service Transit Authority (VISTA),9164,B,MB,PT,20,23,,"1,270.4 ",,"1,537.6 ",,"1,270.3 ",,54.1 ,,45.2 ,,525.4 ,,"6,577.7 ",
,,,,Total,,33,38,,"1,270.4 ",,"1,968.7 ",,"1,626.8 ",,85.6 ,,75.3 ,,736.4 ,,"7,362.6 ",
CA,"Veolia Transit Services, Inc.",9170,F,DR,PT,176,208,,0.0 ,,"6,797.5 ",,"5,653.3 ",,417.7 ,,368.1 ,,656.1 ,,"5,718.2 ",
CA,Victor Valley Transit Authority (VVTA),9148,B,DR,PT,26,36,,0.0 ,,828.6 ,,674.5 ,,48.1 ,,38.0 ,,113.5 ,,"1,304.7 ",
CA,Victor Valley Transit Authority (VVTA),9148,B,MB,PT,16,33,,"1,375.0 ",,"1,471.1 ",,"1,373.4 ",,75.0 ,,71.2 ,,923.9 ,Q,"9,303.7 ",N
,,,,Total,,42,69,,"1,375.0 ",,"2,299.7 ",,"2,047.9 ",,123.2 ,,109.2 ,,"1,037.3 ",,"10,608.4 ",Q
CA,Western Contra Costa Transit Authority (WestCAT),9159,B,DR,PT,8,12,,0.0 ,,241.4 ,,222.4 ,,17.7 ,,16.3 ,,47.0 ,,267.1 ,
CA,Western Contra Costa Transit Authority (WestCAT),9159,B,MB,PT,38,42,,"1,419.7 ",,"1,526.5 ",,"1,419.2 ",,94.8 ,,86.5 ,,"1,260.3 ",,"7,419.4 ",
,,,,Total,,46,54,,"1,419.7 ",,"1,767.9 ",,"1,641.6 ",,112.6 ,,102.8 ,,"1,307.3 ",,"7,686.5 ",
CA,Yolo County Transportation District (YoloBus),9090,B,DR,PT,4,7,,0.0 ,,200.1 ,,157.5 ,,12.3 ,,9.6 ,,12.8 ,,102.3 ,
CA,Yolo County Transportation District (YoloBus),9090,B,MB,PT,29,37,,"1,641.3 ",,"1,681.2 ",,"1,641.3 ",,77.1 ,,74.9 ,,"1,307.4 ",,"15,388.1 ",
,,,,Total,,33,44,,"1,641.3 ",,"1,881.3 ",,"1,798.7 ",,89.4 ,,84.5 ,,"1,320.2 ",,"15,490.4 ",
CA,Yuba-Sutter Transit Authority (YSTA),9061,B,DR,PT,10,15,,0.0 ,,288.8 ,,242.4 ,,21.2 ,,18.2 ,,70.7 ,,462.9 ,
CA,Yuba-Sutter Transit Authority (YSTA),9061,B,MB,PT,18,22,,738.0 ,,824.5 ,,738.0 ,,48.8 ,,44.6 ,,671.7 ,,"5,171.7 ",Q
,,,,Total,,28,37,,738.0 ,,"1,113.3 ",,980.4 ,,70.0 ,,62.9 ,,742.3 ,,"5,634.6 ",
CO,City of Greeley - Transit Services (The Bus),8010,A,DR,DO,7,9,,0.0 ,,188.5 ,,169.0 ,,17.7 ,,16.2 ,,34.0 ,,139.6 ,
CO,City of Greeley - Transit Services (The Bus),8010,A,MB,DO,10,15,,389.0 ,,394.1 ,,388.0 ,,30.6 ,,30.2 ,,453.7 ,,"1,695.4 ",
,,,,Total,,17,24,,389.0 ,,582.6 ,,557.0 ,,48.2 ,,46.4 ,,487.7 ,,"1,835.0 ",
CO,City of Loveland Transit (COLT),8025,A,DR,DO,3,6,,0.0 ,,66.4 ,Q,58.7 ,Q,7.7 ,Q,6.4 ,Q,12.6 ,,0.0 ,
CO,City of Loveland Transit (COLT),8025,A,MB,DO,2,6,,120.8 ,,125.8 ,,120.4 ,,8.2 ,,7.3 ,,99.9 ,,0.0 ,
,,,,Total,,5,12,,120.8 ,,192.1 ,,179.1 ,,15.9 ,,13.7 ,,112.5 ,,0.0 ,
CO,Denver Regional Transportation District (RTD),8006,B,DR,DO,11,14,,0.0 ,,81.2 ,,62.0 ,,9.1 ,,7.5 ,,81.5 ,,879.0 ,
CO,Denver Regional Transportation District (RTD),8006,B,DR,PT,358,363,,0.0 ,,"9,204.6 ",,"7,738.9 ",,643.4 ,,558.0 ,,907.4 ,,"7,367.2 ",
CO,Denver Regional Transportation District (RTD),8006,B,LR,DO,57,83,,"4,199.3 ",,"4,636.6 ",,"4,366.9 ",,264.8 ,,250.6 ,,"11,277.9 ",,"59,137.1 ",
CO,Denver Regional Transportation District (RTD),8006,B,MB,DO,538,738,,"20,331.1 ",,"26,878.0 ",,"20,499.1 ",,"1,647.6 ",,"1,347.2 ",,"50,270.8 ",,"260,647.1 ",
CO,Denver Regional Transportation District (RTD),8006,B,MB,PT,383,441,,"18,194.9 ",,"20,973.4 ",,"18,367.2 ",,"1,479.6 ",,"1,364.1 ",,"23,752.2 ",,"131,336.5 ",
CO,Denver Regional Transportation District (RTD),8006,B,VP,PT,131,156,,0.0 ,,"2,993.8 ",,"2,993.8 ",,70.1 ,,70.1 ,,281.7 ,,"13,277.5 ",
,,,,Total,,"1,478","1,795",,"42,725.3 ",,"64,767.7 ",,"54,027.9 ",,"4,114.6 ",,"3,597.4 ",,"86,571.4 ",,"472,644.2 ",
